id,transport_type,name,lat,lon,operator,network,route_ref,shelter,bench,wheelchair,tactile_paving,covered,lit,departures_board,capacity,fee,payment,level,line,railway,amenity,rental,elevator,escalator,steps,entrance,accessibility_score,accessibility_level,accessibility_factors
"bus_('node', 2258106388)",bus,Fonte do Cuco,41.1943569,-8.6616871,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2258106393)",bus,Fonte do Cuco,41.1944156,-8.661817,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2258124532)",bus,Cruz de Pau,41.1807089,-8.6730218,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2258124536)",bus,Cruz de Pau,41.1808694,-8.6733235,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2258130833)",bus,Água Viva,41.1823147,-8.6751676,Maré de Matosinhos,Andante,,yes,yes,,,,,no,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2258130891)",bus,Água Viva,41.1824167,-8.6753218,Maré de Matosinhos,Andante,,yes,yes,,,,,no,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2258133650)",bus,Bombeiros V. Leixões,41.1844737,-8.6776647,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2258133653)",bus,Bombeiros V. Leixões,41.1845242,-8.6775252,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2258139708)",bus,Escola Secundária Gonçalves Zarco,41.1773648,-8.6773334,STCP,Andante,,no,no,,,,,timetable,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2258142155)",bus,Bairro da Biquinha,41.1752793,-8.6744286,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2258143381)",bus,Bernardo Santareno,41.1767129,-8.6726452,STCP;Maré de Matosinhos,Andante,,no,no,,,,no,timetable,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2258143384)",bus,Bernardo Santareno,41.1769098,-8.6727297,Maré de Matosinhos,Andante,,no,no,,,,yes,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2258147236)",bus,António Carneiro,41.1772053,-8.6757094,STCP,Andante,,no,no,,,,,,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2268068838)",bus,Joaquim Alves da Silva (Sul),41.2163451,-8.6922388,STCP,Andante,,yes,yes,,,,,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2268068841)",bus,Joaquim Alves da Silva (Sul),41.2162799,-8.6924712,STCP,Andante,,no,no,,,,,,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2268075813)",bus,Nó do Freixieiro,41.2189583,-8.6901324,Maré de Matosinhos,Andante,,no,no,,no,,no,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2268077968)",bus,31 de Janeiro (sul),41.2213369,-8.6879664,Maré de Matosinhos,Andante,,no,,,,,,no,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2268080774)",bus,Oliveiras,41.2233968,-8.6861439,Maré de Matosinhos,Andante,,yes,yes,limited,,,,no,,,,,,,,,,,,,83,Boa,parcialmente acessível para cadeirantes; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2268114848)",bus,Freixieiro,41.225958,-8.6811225,STCP,Andante,,yes,,,,,,,,,,,,,,,,,,,65,Regular,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2268120145)",bus,Justino Marques,41.2270809,-8.6812367,Maré de Matosinhos,Andante,,yes,yes,,,,,no,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2268123567)",bus,Telheira,41.2305202,-8.675308,STCP,Andante,,yes,yes,,no,,yes,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2268125489)",bus,Telheira,41.2302912,-8.6754276,STCP,Andante,,yes,yes,,no,,yes,,,,,,,,,,,,,,73,Boa,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada; com banco para sentar
"bus_('node', 2268129072)",bus,Barreiro,41.2339228,-8.6704973,STCP,Andante,,no,no,,no,,yes,,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2268129073)",bus,Barreiro,41.2337662,-8.6703015,STCP,Andante,,no,no,,no,,yes,,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269708001)",bus,Casa do Povo,41.2184702,-8.6740184,STCP,Andante,,no,,,,,,,,,,,,,,,,,,,35,Limitada,acessibilidade não especificada; sem proteção climática; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269712896)",bus,Santa Cruz do Bispo,41.2166231,-8.6748861,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269712899)",bus,Santa Cruz do Bispo,41.217075,-8.6745924,STCP,Andante,,yes,,,,,,,,,,,,,,,,,,,65,Regular,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269718119)",bus,Ponte Carro,41.2144954,-8.6747024,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269718120)",bus,Ponte Carro,41.2146962,-8.6749076,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269724375)",bus,Monte Avô,41.212508,-8.6754454,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269724379)",bus,Monte Avô,41.2124717,-8.6755647,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269730999)",bus,Gatanhal,41.2140457,-8.6796298,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269732321)",bus,Gatanhal,41.2149069,-8.6795311,STCP,Andante,,yes,no,,,,,,,,,,,,,,,,,,65,Regular,acessibilidade não especificada; com abrigo contra chuva/vento; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269738055)",bus,Baldões,41.2178992,-8.6795896,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269740398)",bus,Travessa Trás,41.2199739,-8.6790668,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269740399)",bus,Travessa Trás,41.2199288,-8.678888,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269742367)",bus,Farrapas,41.2224668,-8.6786104,STCP,Andante,,,no,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269744908)",bus,Farrapas,41.2226737,-8.6788083,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269747355)",bus,Rua Oriental,41.2245508,-8.6801647,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269748207)",bus,Rua Oriental,41.2251237,-8.6804906,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2269763236)",bus,Hipódromo,41.1975864,-8.683681,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2282880095)",bus,Senhor de Matosinhos,41.1877619,-8.6861922,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2352635191)",bus,Senhora da Penha,41.1844129,-8.6472248,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2352635192)",bus,Rua do Senhor,41.1862095,-8.6480107,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2352635193)",bus,Senhora da Penha,41.1849963,-8.6474287,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2352661377)",bus,Rua Nova São Gens,41.1882803,-8.6475873,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2352661381)",bus,Rua do Senhor,41.1864435,-8.6482015,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2352661385)",bus,Rua Nova São Gens,41.188351,-8.6475122,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2352691715)",bus,Quatro Caminhos,41.1895469,-8.6517514,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2352699151)",bus,Quatro Caminhos,41.1897114,-8.6516884,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2352699154)",bus,C.C.Londres,41.1908155,-8.6526499,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2352703438)",bus,C.C.Londres,41.1916158,-8.6530979,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2352721955)",bus,Sta. Apolónia,41.1894334,-8.6413304,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2352721962)",bus,António Pedro,41.188029,-8.6445068,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2352721972)",bus,Sta. Apolónia,41.1895788,-8.6408007,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
"bus_('node', 2352737277)",bus,Fogueteiros,41.1915543,-8.6382666,STCP,Andante,,,,,,,,,,,,,,,,,,,,,40,Limitada,acessibilidade não especificada; proteção climática não especificada; parada com nome identificado; rotas claramente identificadas; operadora identificada
