lat,lon,school,hospital,clinic,pharmacy,supermarket,bakery,cafe,restaurant,park,transport,school_pct,hospital_pct,clinic_pct,pharmacy_pct,supermarket_pct,bakery_pct,cafe_pct,restaurant_pct,park_pct,transport_pct,accessibility_score
41.177787027521134,-8.675774050422364,7,1,12,2,10,2,25,18,295,142,90.10883482714469,94.15012804097312,97.5192061459667,81.25800256081946,98.57554417413571,80.60979513444302,94.16613316261203,86.43565941101153,95.87868117797696,93.22183098591549,91.19238156209988
41.177783665229846,-8.67458182125876,7,2,11,2,10,2,24,17,333,148,90.10883482714469,98.199423815621,97.04705505761844,81.25800256081946,98.57554417413571,80.60979513444302,93.68597951344431,86.14756722151088,96.68693982074264,94.76632522407171,91.70854673495519
41.17778029059794,-8.673389592297443,9,2,9,2,8,2,22,10,393,145,94.36619718309859,98.199423815621,96.12676056338029,81.25800256081946,95.15845070422534,80.60979513444302,92.85371318822023,80.57778489116517,97.97535211267606,94.03008962868118,91.11555697823303
41.17777690362541,-8.672197363539157,10,2,6,3,6,2,21,5,500,134,95.73463508322664,98.199423815621,94.49423815620999,87.71606914212549,89.77272727272727,80.60979513444302,92.3735595390525,68.90204865556979,99.10371318822023,91.6293213828425,89.85355313700384
41.17777350431228,-8.67100513498464,9,2,5,3,5,2,18,6,640,139,94.36619718309859,98.199423815621,93.14980793854033,87.71606914212549,85.72343149807938,80.60979513444302,91.07714468629962,72.08706786171575,99.39180537772087,92.57362355953906,89.48943661971832
41.17777009265855,-8.669812906634633,9,3,5,2,7,2,18,4,777,152,94.36619718309859,99.54385403329066,93.14980793854033,81.25800256081946,92.61363636363636,80.60979513444302,91.07714468629962,63.956466069142124,99.6798975672215,96.00672215108835,89.22615236875802
41.17776666866422,-8.668620678489876,9,3,5,1,6,2,20,3,901,164,94.36619718309859,99.54385403329066,93.14980793854033,62.788092189500645,89.77272727272727,80.60979513444302,91.84539052496798,57.10627400768246,99.79193341869397,98.83162612035852,86.78056978233035
41.17774936358388,-8.662659540870816,6,3,5,5,15,3,26,51,1106,133,85.59539052496798,99.54385403329066,93.14980793854033,96.13476312419974,99.97599231754162,88.60435339308579,94.598271446863,93.73399487836107,99.95998719590268,91.44526248399488,94.27416773367477
41.1777458655461,-8.661467313973134,7,3,5,6,16,4,24,55,1133,142,90.10883482714469,99.54385403329066,93.14980793854033,98.37548015364916,100.0,92.30153649167734,93.68597951344431,94.31017925736236,99.98399487836107,93.22183098591549,95.46814980793854
41.17774235516778,-8.660275087285891,7,3,5,5,15,4,24,57,1142,149,90.10883482714469,99.54385403329066,93.14980793854033,96.13476312419974,99.97599231754162,92.30153649167734,93.68597951344431,94.8703585147247,100.0,95.06241997439182,95.48335467349551
41.17773883244892,-8.65908286080983,10,2,4,5,12,4,23,57,1106,151,95.73463508322664,98.199423815621,90.75704225352112,96.13476312419974,99.79193341869397,92.30153649167734,93.2618437900128,94.8703585147247,99.95998719590268,95.69462227912933,95.67061459667094
41.1777352973895,-8.657890634545689,8,3,4,5,11,5,21,58,1006,155,92.78969270166453,99.54385403329066,90.75704225352112,96.13476312419974,99.48783610755441,94.54225352112677,92.3735595390525,95.26248399487837,99.91997439180538,96.99103713188221,95.78024967989755
41.17773174998957,-8.65669840849421,8,3,4,5,9,3,19,59,914,141,92.78969270166453,99.54385403329066,90.75704225352112,96.13476312419974,97.10307298335468,88.60435339308579,91.42925736235595,95.53457106274008,99.82394366197182,92.94974391805377,94.4670294494238
41.178779950178985,-8.710344812414794,0,0,0,0,0,0,0,0,0,1,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,0.13604353393085789,19.077304737516005
41.17877694567349,-8.709152561373356,0,0,0,0,0,0,0,0,0,1,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,0.13604353393085789,19.077304737516005
41.17874934977188,-8.698422310225617,6,0,4,2,2,6,31,93,116,37,85.59539052496798,45.49455825864276,90.75704225352112,81.25800256081946,55.313700384122924,95.75864276568502,95.71062740076825,97.26312419974393,91.43725992317542,19.83834827144686,75.84266965428938
41.17874308159679,-8.696037812013778,10,0,7,4,4,10,48,127,233,61,95.73463508322664,45.49455825864276,95.31049935979513,92.54961587708067,79.44142125480154,97.16709346991037,97.351152368758,98.83162612035852,94.32618437900128,46.054737516005126,84.226152368758
41.17873992899757,-8.694845563190926,12,0,11,4,4,13,56,138,296,78,97.7352752880922,45.49455825864276,97.04705505761844,92.54961587708067,79.44142125480154,98.0713828425096,97.99135723431498,99.27176696542894,95.91869398207426,63.164212548015364,86.66853393085788
41.17873676405724,-8.693653314557773,12,0,11,4,4,14,59,146,344,80,97.7352752880922,45.49455825864276,97.04705505761844,92.54961587708067,79.44142125480154,98.35147247119079,98.27944942381562,99.5518565941101,96.88700384122919,64.90076824583866,87.02384763124199
41.17873358677582,-8.692461066115062,12,0,15,4,5,14,65,144,372,91,97.7352752880922,45.49455825864276,98.51152368758002,92.54961587708067,85.72343149807938,98.35147247119079,98.70358514724713,99.49583866837388,97.53521126760563,73.66357234314981,88.77640845070422
41.178730397153295,-8.69126881786353,12,0,16,3,7,13,70,147,385,99,97.7352752880922,45.49455825864276,98.86363636363636,87.71606914212549,92.61363636363636,98.0713828425096,99.07970550576184,99.57586427656851,97.82330345710626,78.68117797695263,89.5654609475032
41.17872719518968,-8.690076569803924,14,0,18,4,7,12,76,142,388,123,98.6235595390525,45.49455825864276,99.47183098591549,92.54961587708067,92.61363636363636,97.71927016645327,99.43181818181817,99.4078104993598,97.85531370038413,88.76440460947504,91.19318181818183
41.17872398088498,-8.68888432193698,14,0,19,6,9,12,79,141,395,125,98.6235595390525,45.49455825864276,99.7039052496799,98.37548015364916,97.10307298335468,97.71927016645327,99.5518565941101,99.37580025608194,98.02336747759283,89.28457106274008,92.32554417413571
41.17872075423921,-8.68769207426344,15,0,20,6,9,11,78,136,401,131,98.99967989756722,45.49455825864276,99.83194622279129,98.37548015364916,97.10307298335468,97.47119078104993,99.5118437900128,99.23975672215109,98.15140845070422,90.94910371318822,92.51280409731115
41.17871751525236,-8.686499826784047,16,0,21,6,9,11,79,127,404,139,99.28777208706786,45.49455825864276,99.95198463508322,98.37548015364916,97.10307298335468,97.47119078104993,99.5518565941101,98.83162612035852,98.22343149807938,92.57362355953906,92.68645966709349
41.17871426392444,-8.68530757949954,16,0,21,7,9,9,74,119,417,143,99.28777208706786,45.49455825864276,99.95198463508322,99.38380281690141,97.10307298335468,96.77496798975672,99.32778489116517,98.36747759282972,98.40749039692702,93.49391805377721,92.75928297055057
41.17871100025547,-8.684115332410663,17,0,18,7,11,8,72,109,390,135,99.56786171574905,45.49455825864276,99.47183098591549,99.38380281690141,99.48783610755441,96.4628681177977,99.15973111395647,97.9033290653009,97.91133162612036,91.83738796414853,92.66805377720871
41.17870772424544,-8.682923085518155,15,0,18,7,11,7,66,99,358,144,98.99967989756722,45.49455825864276,99.47183098591549,99.38380281690141,99.48783610755441,96.1667733674776,98.78361075544174,97.53521126760563,97.2871318822023,93.75800256081946,92.6368437900128
41.178704435894346,-8.681730838822757,16,0,19,7,11,5,58,91,319,164,99.28777208706786,45.49455825864276,99.7039052496799,99.38380281690141,99.48783610755441,94.54225352112677,98.17541613316261,97.1590909090909,96.4628681177977,98.83162612035852,92.85291293213827
41.17870113520223,-8.68053859232521,8,0,17,6,11,2,52,67,286,154,92.78969270166453,45.49455825864276,99.15973111395647,98.37548015364916,99.48783610755441,80.60979513444302,97.75128040973111,96.06274007682458,95.6786171574904,96.70294494238156,90.21126760563381
41.178697822169056,-8.679346346026257,6,0,14,5,9,1,42,47,245,164,85.59539052496798,45.49455825864276,98.18341869398208,96.13476312419974,97.10307298335468,64.7887323943662,96.86299615877081,93.4539052496799,94.598271446863,98.83162612035852,87.10467349551857
41.17869449679487,-8.678154099926637,6,0,12,4,10,2,38,33,243,154,85.59539052496798,45.49455825864276,97.5192061459667,92.54961587708067,98.57554417413571,80.60979513444302,96.47887323943662,92.34955185659412,94.54225352112677,96.70294494238156,88.04177336747759
41.178691159079634,-8.676961854027091,7,1,12,3,10,2,33,26,269,144,90.10883482714469,94.15012804097312,97.5192061459667,87.71606914212549,98.57554417413571,80.60979513444302,96.00672215108835,88.62836107554418,95.19846350832266,93.75800256081946,92.22711267605634
41.178687809023394,-8.675769608328363,8,1,13,2,9,2,27,18,261,140,92.78969270166453,94.15012804097312,97.91133162612036,81.25800256081946,97.10307298335468,80.60979513444302,94.91837387964148,86.43565941101153,95.00640204865557,92.74967989756722,91.29321382842511
41.178684446626136,-8.674577362831192,10,2,10,2,8,3,29,17,265,156,95.73463508322664,98.199423815621,96.606914212548,81.25800256081946,95.15845070422534,88.60435339308579,95.35051216389245,86.14756722151088,95.07842509603073,97.1830985915493,92.93213828425097
41.178681071887866,-8.673385117536316,9,2,9,2,7,2,23,10,294,142,94.36619718309859,98.199423815621,96.12676056338029,81.25800256081946,92.61363636363636,80.60979513444302,93.2618437900128,80.57778489116517,95.83866837387964,93.22183098591549,90.60739436619718
41.17867768480859,-8.672192872444482,10,2,6,2,5,2,21,6,373,146,95.73463508322664,98.199423815621,94.49423815620999,81.25800256081946,85.72343149807938,80.60979513444302,92.3735595390525,72.08706786171575,97.55921895006402,94.28617157490396,89.23255441741358
41.178674285388325,-8.671000627556428,9,2,5,3,5,2,21,6,451,143,94.36619718309859,98.199423815621,93.14980793854033,87.71606914212549,85.72343149807938,80.60979513444302,92.3735595390525,72.08706786171575,98.77560819462228,93.49391805377721,89.64948783610755
41.17867087362707,-8.669808382872894,9,3,5,2,6,2,18,4,569,153,94.36619718309859,99.54385403329066,93.14980793854033,81.25800256081946,89.77272727272727,80.60979513444302,91.07714468629962,63.956466069142124,99.29577464788733,96.35083226632523,88.93806017925736
41.17866744952483,-8.668616138394624,9,3,5,2,9,2,16,3,661,161,94.36619718309859,99.54385403329066,93.14980793854033,81.25800256081946,97.10307298335468,80.60979513444302,90.10083226632523,57.10627400768246,99.45582586427658,98.29545454545455,89.09891165172857
41.17866401308162,-8.667423894122358,10,3,5,1,9,2,12,3,743,169,95.73463508322664,99.54385403329066,93.14980793854033,62.788092189500645,97.10307298335468,80.60979513444302,87.76408450704226,57.10627400768246,99.61587708066581,99.39180537772087,87.28072983354674
41.1786501438991,-8.662654919108148,7,3,4,4,14,3,23,50,911,148,90.10883482714469,99.54385403329066,90.75704225352112,92.54961587708067,99.95198463508322,88.60435339308579,93.2618437900128,93.66197183098592,99.80793854033291,94.76632522407171,94.30137644046094
41.17864664575107,-8.661462675877017,6,3,5,3,13,2,25,52,941,153,85.59539052496798,99.54385403329066,93.14980793854033,87.71606914212549,99.91197183098592,80.60979513444302,94.16613316261203,93.87003841229193,99.83994878361075,96.35083226632523,93.07538412291935
41.17864313526212,-8.660270432856333,10,3,5,3,12,4,25,56,944,169,95.73463508322664,99.54385403329066,93.14980793854033,87.71606914212549,99.79193341869397,92.30153649167734,94.16613316261203,94.5342509603073,99.85595390524968,99.39180537772087,95.61859795134443
41.17863961243223,-8.659078190046843,10,3,4,4,12,3,23,57,875,156,95.73463508322664,99.54385403329066,90.75704225352112,92.54961587708067,99.79193341869397,88.60435339308579,93.2618437900128,94.8703585147247,99.77592829705506,97.1830985915493,95.20726632522407
41.178636077261416,-8.657885947449282,10,3,5,4,11,3,18,57,818,158,95.73463508322664,99.54385403329066,93.14980793854033,92.54961587708067,99.48783610755441,88.60435339308579,91.07714468629962,94.8703585147247,99.71190781049935,97.65524967989757,95.23847631241998
41.17863252974968,-8.656693705064399,11,3,4,5,7,2,18,58,746,131,96.91101152368759,99.54385403329066,90.75704225352112,96.13476312419974,92.61363636363636,80.60979513444302,91.07714468629962,95.26248399487837,99.63188220230474,90.94910371318822,93.34907170294495
41.17862896989702,-8.655501462892927,11,2,5,6,8,2,18,60,648,147,96.91101152368759,98.199423815621,93.14980793854033,98.37548015364916,95.15845070422534,80.60979513444302,91.07714468629962,95.68661971830986,99.42381562099872,94.51024327784891,94.31017925736236
41.17862539770344,-8.65430922093561,12,1,5,6,7,2,17,60,547,143,97.7352752880922,94.15012804097312,93.14980793854033,98.37548015364916,92.61363636363636,80.60979513444302,90.62900128040972,95.68661971830986,99.22375160051217,93.49391805377721,93.56674135723432
41.17968073444344,-8.710340843818594,0,0,0,0,0,0,0,0,0,1,14.644686299615877,45.49455825864276,31.594110115236873,23.983674775928296,14.18854033290653,27.26472471190781,12.71606914212548,11.45966709346991,9.290973111395646,0.13604353393085789,19.077304737516005
41.17965013307191,-8.698418178283877,6,0,4,2,3,9,32,95,147,47,85.59539052496798,45.49455825864276,90.75704225352112,81.25800256081946,70.04641485275287,96.77496798975672,95.87868117797696,97.351152368758,92.48559539052496,31.46606914212548,78.71078745198463
41.17964700505635,-8.697225912749348,7,0,5,3,3,10,43,115,221,59,90.10883482714469,45.49455825864276,93.14980793854033,87.71606914212549,70.04641485275287,97.16709346991037,96.99903969270166,98.19142125480154,94.0701024327785,44.27016645326505,81.72135083226632
41.17964386469926,-8.696033647403045,10,0,9,4,4,13,53,127,290,69,95.73463508322664,45.49455825864276,96.12676056338029,92.54961587708067,79.44142125480154,98.0713828425096,97.83130601792574,98.83162612035852,95.74263764404608,53.91325224071702,85.37371959026889
41.1796407120007,-8.694841382245711,12,0,10,4,5,15,58,138,341,73,97.7352752880922,45.49455825864276,96.606914212548,92.54961587708067,85.72343149807938,98.56754161331625,98.17541613316261,99.27176696542894,96.79897567221511,57.90653008962868,86.88300256081945
41.17963754696062,-8.693649117278087,12,0,11,4,5,15,65,149,373,85,97.7352752880922,45.49455825864276,97.04705505761844,92.54961587708067,85.72343149807938,98.56754161331625,98.70358514724713,99.62387964148527,97.55921895006402,69.07810499359796,88.20822663252241
41.17963436957906,-8.692456852500912,14,0,13,5,6,16,70,159,389,93,98.6235595390525,45.49455825864276,97.91133162612036,96.13476312419974,89.77272727272727,99.0877080665813,99.07970550576184,99.82394366197182,97.87131882202304,74.95998719590268,89.87596030729833
41.17963117985602,-8.69126458791493,15,0,16,6,7,16,76,167,395,105,98.99967989756722,45.49455825864276,98.86363636363636,98.37548015364916,92.61363636363636,99.0877080665813,99.43181818181817,99.95998719590268,98.02336747759283,81.94622279129321,91.279609475032
41.17962797779149,-8.69007232352088,15,0,17,7,7,17,80,157,406,125,98.99967989756722,45.49455825864276,99.15973111395647,99.38380281690141,92.61363636363636,99.72791293213828,99.61587708066581,99.78393085787451,98.27144686299616,89.28457106274008,92.23351472471191
41.17962476338549,-8.688880059319503,15,0,19,7,8,13,81,149,414,129,98.99967989756722,45.49455825864276,99.7039052496799,99.38380281690141,95.15845070422534,98.0713828425096,99.6798975672215,99.62387964148527,98.36747759282972,90.32490396927017,92.4807938540333
41.17962153663802,-8.687687795311541,17,0,20,6,9,13,83,143,427,131,99.56786171574905,45.49455825864276,99.83194622279129,98.37548015364916,97.10307298335468,98.0713828425096,99.72791293213828,99.45582586427658,98.51152368758002,90.94910371318822,92.70886683738796
41.17961829754909,-8.686495531497737,17,0,20,6,10,11,85,135,450,141,99.56786171574905,45.49455825864276,99.83194622279129,98.37548015364916,98.57554417413571,97.47119078104993,99.81594110115238,99.20774647887323,98.74359795134443,92.94974391805377,93.00336107554418
41.17961504611871,-8.685303267878828,19,0,21,7,11,11,80,125,465,145,99.91997439180538,45.49455825864276,99.95198463508322,99.38380281690141,99.48783610755441,97.47119078104993,99.61587708066581,98.68758002560818,98.94366197183099,94.03008962868118,93.29865556978233
41.17961178234687,-8.68411100445556,19,0,20,7,11,9,74,112,439,144,99.91997439180538,45.49455825864276,99.83194622279129,99.38380281690141,99.48783610755441,96.77496798975672,99.32778489116517,98.05537772087067,98.63956466069142,93.75800256081946,93.06738156209987
